Province/State,Country/Region,Last Update,Latitude,Longitude,Confirmed,Deaths,Recovered
,South Korea,1/27/2020 23:59,,,4,,
,Singapore,1/27/2020 23:59,,,5,,
,Vietnam,1/27/2020 23:59,,,2,,
,France,1/27/2020 23:59,,,3,,
,Nepal,1/27/2020 23:59,,,1,,
,Cambodia,1/27/2020 23:59,,,1,,
,Sri Lanka,1/27/2020 23:59,,,1,,
,Ivory Coast,1/27/2020 23:59,,,1,,
,Kiribati,1/27/2020 23:59,,,0,0,0
,Palau,1/27/2020 23:59,,,0,0,0
,Summer Olympics 2020,1/27/2020 23:59,,,0,0,0
,Tonga,1/27/2020 23:59,,,0,0,0
,Winter Olympics 2022,1/27/2020 23:59,,,0,0,0
,Antarctica,1/27/2020 23:59,,,0,0,0
,"Korea, North",1/27/2020 23:59,,,0,0,0
,Nauru,1/27/2020 23:59,,,0,0,0
,Tuvalu,1/27/2020 23:59,,,0,0,0
Anhui,Mainland China,1/28/2020 23:00,,,106,,
Arizona,US,1/28/2020 23:00,,,1,,
Bavaria,Germany,1/28/2020 23:00,,,4,,
Beijing,Mainland China,1/28/2020 23:00,,,91,1,4
British Columbia,Canada,1/28/2020 23:00,,,1,,
California,US,1/28/2020 23:00,,,2,,
Chongqing,Mainland China,1/28/2020 23:00,,,132,,
Cook Islands,New Zealand,1/28/2020 23:00,,,0,0,0
England,United Kingdom,1/28/2020 23:00,,,0,0,0
Fujian,Mainland China,1/28/2020 23:00,,,80,,
Gansu,Mainland China,1/28/2020 23:00,,,19,,
Guangdong,Mainland China,1/28/2020 23:00,,,207,,4
Guangxi,Mainland China,1/28/2020 23:00,,,51,,2
Guernsey,United Kingdom,1/28/2020 23:00,,,0,0,0
Guizhou,Mainland China,1/28/2020 23:00,,,9,,
Hainan,Mainland China,1/28/2020 23:00,,,40,1,
Hebei,Mainland China,1/28/2020 23:00,,,33,1,
Heilongjiang,Mainland China,1/28/2020 23:00,,,33,1,
Henan,Mainland China,1/28/2020 23:00,,,168,1,
Hong Kong,Hong Kong,1/28/2020 23:00,,,8,,
Hubei,Mainland China,1/28/2020 23:00,,,3554,125,80
Hunan,Mainland China,1/28/2020 23:00,,,143,,
Illinois,US,1/28/2020 23:00,,,1,,
Inner Mongolia,Mainland China,1/28/2020 23:00,,,15,,
Jersey,United Kingdom,1/28/2020 23:00,,,0,0,0
Jiangsu,Mainland China,1/28/2020 23:00,,,70,,1
Jiangxi,Mainland China,1/28/2020 23:00,,,109,,3
Jilin,Mainland China,1/28/2020 23:00,,,8,,
Johor,Malaysia,1/28/2020 23:00,,,0,0,0
Kedah,Malaysia,1/28/2020 23:00,,,0,0,0
Kelantan,Malaysia,1/28/2020 23:00,,,0,0,0
Liaoning,Mainland China,1/28/2020 23:00,,,34,,
Macau,Macau,1/28/2020 23:00,,,7,,
Melaka,Malaysia,1/28/2020 23:00,,,0,0,0
Negeri Sembilan,Malaysia,1/28/2020 23:00,,,0,0,0
New South Wales,Australia,1/28/2020 23:00,,,4,,
Ningxia,Mainland China,1/28/2020 23:00,,,11,,
Niue,New Zealand,1/28/2020 23:00,,,0,0,0
Northern Ireland,United Kingdom,1/28/2020 23:00,,,0,0,0
Ontario,Canada,1/28/2020 23:00,,,3,,
Pahang,Malaysia,1/28/2020 23:00,,,0,0,0
Perak,Malaysia,1/28/2020 23:00,,,0,0,0
Perlis,Malaysia,1/28/2020 23:00,,,0,0,0
Pitcairn Islands,United Kingdom,1/28/2020 23:00,,,0,0,0
Pulau Pinang,Malaysia,1/28/2020 23:00,,,0,0,0
Qinghai,Mainland China,1/28/2020 23:00,,,6,,
Sabah,Malaysia,1/28/2020 23:00,,,0,0,0
Sarawak,Malaysia,1/28/2020 23:00,,,0,0,0
Scotland,United Kingdom,1/28/2020 23:00,,,0,0,0
Selangor,Malaysia,1/28/2020 23:00,,,0,0,0
Shaanxi,Mainland China,1/28/2020 23:00,,,46,,
Shandong,Mainland China,1/28/2020 23:00,,,95,,
Shanghai,Mainland China,1/28/2020 23:00,,,66,1,4
Shanxi,Mainland China,1/28/2020 23:00,,,27,,
Sichuan,Mainland China,1/28/2020 23:00,,,90,,
Taiwan,Taiwan,1/28/2020 23:00,,,8,,
Terengganu,Malaysia,1/28/2020 23:00,,,0,0,0
Tianjin,Mainland China,1/28/2020 23:00,,,24,,
Unknown,China,1/28/2020 23:00,,,,,
Unknown,Malaysia,1/28/2020 23:00,,,0,0,0
Unknown,Ukraine,1/28/2020 23:00,,,0,0,0
Unknown,United Kingdom,1/28/2020 23:00,,,0,0,0
Victoria,Australia,1/28/2020 23:00,,,1,,
W.P. Kuala Lumpur,Malaysia,1/28/2020 23:00,,,0,0,0
W.P. Labuan,Malaysia,1/28/2020 23:00,,,0,0,0
W.P. Putrajaya,Malaysia,1/28/2020 23:00,,,0,0,0
Wales,United Kingdom,1/28/2020 23:00,,,0,0,0
Washington,US,1/28/2020 23:00,,,1,,
Xinjiang,Mainland China,1/28/2020 23:00,,,10,,
Yunnan,Mainland China,1/28/2020 23:00,,,44,,
Zhejiang,Mainland China,1/28/2020 23:00,,,173,,3
,Japan,1/28/2020 23:00,,,7,,1
,Thailand,1/28/2020 23:00,,,14,0,6
,South Korea,1/28/2020 23:00,,,4,,
,Singapore,1/28/2020 23:00,,,7,,
,Vietnam,1/28/2020 23:00,,,2,,
,France,1/28/2020 23:00,,,4,,
,Nepal,1/28/2020 23:00,,,1,,
,Cambodia,1/28/2020 23:00,,,1,,
,Sri Lanka,1/28/2020 23:00,,,1,,
,Kiribati,1/28/2020 23:00,,,0,0,0
,Palau,1/28/2020 23:00,,,0,0,0
,Summer Olympics 2020,1/28/2020 23:00,,,0,0,0
,Tonga,1/28/2020 23:00,,,0,0,0
,Winter Olympics 2022,1/28/2020 23:00,,,0,0,0
,Antarctica,1/28/2020 23:00,,,0,0,0
,"Korea, North",1/28/2020 23:00,,,0,0,0
,Nauru,1/28/2020 23:00,,,0,0,0
,Tuvalu,1/28/2020 23:00,,,0,0,0
Anhui,Mainland China,1/29/2020 19:30,,,152,,2
Arizona,US,1/29/2020 19:30,,,1,,
Bavaria,Germany,1/29/2020 19:30,,,4,,
Beijing,Mainland China,1/29/2020 19:30,,,111,1,4
British Columbia,Canada,1/29/2020 19:30,,,1,,
California,US,1/29/2020 19:30,,,2,,
Chongqing,Mainland China,1/29/2020 19:30,,,147,,1
Cook Islands,New Zealand,1/29/2020 19:30,,,0,0,0
England,United Kingdom,1/29/2020 19:30,,,0,0,0
Fujian,Mainland China,1/29/2020 19:30,,,84,,
Gansu,Mainland China,1/29/2020 19:30,,,24,,
Guangdong,Mainland China,1/29/2020 19:30,,,277,,5
Guangxi,Mainland China,1/29/2020 19:30,,,58,,2
Guernsey,United Kingdom,1/29/2020 19:30,,,0,0,0
Guizhou,Mainland China,1/29/2020 19:30,,,9,,1
Hainan,Mainland China,1/29/2020 19:30,,,43,1,
Hebei,Mainland China,1/29/2020 19:30,,,48,1,
Heilongjiang,Mainland China,1/29/2020 19:30,,,38,1,
Henan,Mainland China,1/29/2020 19:30,,,206,2,1
Hong Kong,Hong Kong,1/29/2020 19:30,,,10,,
Hubei,Mainland China,1/29/2020 19:30,,,3554,125,88
Hunan,Mainland China,1/29/2020 19:30,,,221,,
Illinois,US,1/29/2020 19:30,,,1,,
Inner Mongolia,Mainland China,1/29/2020 19:30,,,16,,
Jersey,United Kingdom,1/29/2020 19:30,,,0,0,0
Jiangsu,Mainland China,1/29/2020 19:30,,,99,,1
Jiangxi,Mainland China,1/29/2020 19:30,,,109,,3
Jilin,Mainland China,1/29/2020 19:30,,,9,,
Johor,Malaysia,1/29/2020 19:30,,,0,0,0
Kedah,Malaysia,1/29/2020 19:30,,,0,0,0
Kelantan,Malaysia,1/29/2020 19:30,,,0,0,0
Liaoning,Mainland China,1/29/2020 19:30,,,39,,1
Macau,Macau,1/29/2020 19:30,,,7,,
Melaka,Malaysia,1/29/2020 19:30,,,0,0,0
Negeri Sembilan,Malaysia,1/29/2020 19:30,,,0,0,0
New South Wales,Australia,1/29/2020 19:30,,,4,,
Ningxia,Mainland China,1/29/2020 19:30,,,12,,
Niue,New Zealand,1/29/2020 19:30,,,0,0,0
Northern Ireland,United Kingdom,1/29/2020 19:30,,,0,0,0
Ontario,Canada,1/29/2020 19:30,,,3,,
Pahang,Malaysia,1/29/2020 19:30,,,0,0,0
Perak,Malaysia,1/29/2020 19:30,,,0,0,0
Perlis,Malaysia,1/29/2020 19:30,,,0,0,0
Pitcairn Islands,United Kingdom,1/29/2020 19:30,,,0,0,0
Pulau Pinang,Malaysia,1/29/2020 19:30,,,0,0,0
Qinghai,Mainland China,1/29/2020 19:30,,,6,,
Sabah,Malaysia,1/29/2020 19:30,,,0,0,0
Sarawak,Malaysia,1/29/2020 19:30,,,0,0,0
Scotland,United Kingdom,1/29/2020 19:30,,,0,0,0
Selangor,Malaysia,1/29/2020 19:30,,,0,0,0
Shaanxi,Mainland China,1/29/2020 19:30,,,56,,
Shandong,Mainland China,1/29/2020 19:30,,,130,,1
Shanghai,Mainland China,1/29/2020 19:30,,,96,1,5
Shanxi,Mainland China,1/29/2020 19:30,,,27,,1
Sichuan,Mainland China,1/29/2020 19:30,,,108,1,1
Taiwan,Taiwan,1/29/2020 19:30,,,8,,
Terengganu,Malaysia,1/29/2020 19:30,,,0,0,0
Tianjin,Mainland China,1/29/2020 19:30,,,27,,
Unknown,China,1/29/2020 19:30,,,,,
Unknown,Malaysia,1/29/2020 19:30,,,0,0,0
Unknown,Ukraine,1/29/2020 19:30,,,0,0,0
Unknown,United Kingdom,1/29/2020 19:30,,,0,0,0
Victoria,Australia,1/29/2020 19:30,,,1,,
W.P. Kuala Lumpur,Malaysia,1/29/2020 19:30,,,0,0,0
W.P. Labuan,Malaysia,1/29/2020 19:30,,,0,0,0
W.P. Putrajaya,Malaysia,1/29/2020 19:30,,,0,0,0
Wales,United Kingdom,1/29/2020 19:30,,,0,0,0
Washington,US,1/29/2020 19:30,,,1,,
Xinjiang,Mainland China,1/29/2020 19:30,,,13,,
Yunnan,Mainland China,1/29/2020 19:30,,,55,,
Zhejiang,Mainland China,1/29/2020 19:30,,,296,,3
,Japan,1/29/2020 19:30,,,7,,1
,Thailand,1/29/2020 19:30,,,14,0,6
,South Korea,1/29/2020 19:30,,,4,,
,Singapore,1/29/2020 19:30,,,7,,
,Vietnam,1/29/2020 19:30,,,2,,
,France,1/29/2020 19:30,,,5,,
,Nepal,1/29/2020 19:30,,,1,,
,Cambodia,1/29/2020 19:30,,,1,,
,Sri Lanka,1/29/2020 19:30,,,1,,
,Finland,1/29/2020 19:30,,,1,,
,United Arab Emirates,1/29/2020 19:30,,,4,,
,Kiribati,1/29/2020 19:30,,,0,0,0
,Palau,1/29/2020 19:30,,,0,0,0
,Summer Olympics 2020,1/29/2020 19:30,,,0,0,0
,Tonga,1/29/2020 19:30,,,0,0,0
,Winter Olympics 2022,1/29/2020 19:30,,,0,0,0
,Antarctica,1/29/2020 19:30,,,0,0,0
,"Korea, North",1/29/2020 19:30,,,0,0,0
,Nauru,1/29/2020 19:30,,,0,0,0
,Tuvalu,1/29/2020 19:30,,,0,0,0
Anhui,Mainland China,1/30/2020 16:00,,,200,,2
Arizona,US,1/30/2020 16:00,,,1,,
Bavaria,Germany,1/30/2020 16:00,,,4,,
Beijing,Mainland China,1/30/2020 16:00,,,114,1,4
British Columbia,Canada,1/30/2020 16:00,,,1,,
California,US,1/30/2020 16:00,,,2,,
Chongqing,Mainland China,1/30/2020 16:00,,,182,,1
Cook Islands,New Zealand,1/30/2020 16:00,,,0,0,0
England,United Kingdom,1/30/2020 16:00,,,0,1,0
Fujian,Mainland China,1/30/2020 16:00,,,101,,
Gansu,Mainland China,1/30/2020 16:00,,,26,,
Guangdong,Mainland China,1/30/2020 16:00,,,354,,10
Guangxi,Mainland China,1/30/2020 16:00,,,78,,2
Guernsey,United Kingdom,1/30/2020 16:00,,,0,0,0
Guizhou,Mainland China,1/30/2020 16:00,,,12,,1
Hainan,Mainland China,1/30/2020 16:00,,,46,1,1
Hebei,Mainland China,1/30/2020 16:00,,,65,1,
Heilongjiang,Mainland China,1/30/2020 16:00,,,44,2,
Henan,Mainland China,1/30/2020 16:00,,,278,2,2
Hong Kong,Hong Kong,1/30/2020 16:00,,,10,,
Hubei,Mainland China,1/30/2020 16:00,,,4903,162,90
Hunan,Mainland China,1/30/2020 16:00,,,277,,2
Illinois,US,1/30/2020 16:00,,,1,,
Inner Mongolia,Mainland China,1/30/2020 16:00,,,19,,
Jersey,United Kingdom,1/30/2020 16:00,,,0,0,0
Jiangsu,Mainland China,1/30/2020 16:00,,,129,,1
Jiangxi,Mainland China,1/30/2020 16:00,,,162,,5
Jilin,Mainland China,1/30/2020 16:00,,,14,,1
Johor,Malaysia,1/30/2020 16:00,,,0,0,0
Kedah,Malaysia,1/30/2020 16:00,,,0,0,0
Kelantan,Malaysia,1/30/2020 16:00,,,0,0,0
Liaoning,Mainland China,1/30/2020 16:00,,,41,,1
Macau,Macau,1/30/2020 16:00,,,7,,
Melaka,Malaysia,1/30/2020 16:00,,,0,0,0
Negeri Sembilan,Malaysia,1/30/2020 16:00,,,0,0,0
New South Wales,Australia,1/30/2020 16:00,,,4,,2
Ningxia,Mainland China,1/30/2020 16:00,,,17,,
Niue,New Zealand,1/30/2020 16:00,,,0,0,0
Northern Ireland,United Kingdom,1/30/2020 16:00,,,0,0,0
Ontario,Canada,1/30/2020 16:00,,,3,,
Pahang,Malaysia,1/30/2020 16:00,,,0,0,0
Perak,Malaysia,1/30/2020 16:00,,,0,0,0
Perlis,Malaysia,1/30/2020 16:00,,,0,0,0
Pitcairn Islands,United Kingdom,1/30/2020 16:00,,,0,0,0
Pulau Pinang,Malaysia,1/30/2020 16:00,,,0,0,0
Qinghai,Mainland China,1/30/2020 16:00,,,8,,
Queensland,Australia,1/30/2020 16:00,,,3,,
Sabah,Malaysia,1/30/2020 16:00,,,0,0,0
Sarawak,Malaysia,1/30/2020 16:00,,,0,0,0
Scotland,United Kingdom,1/30/2020 16:00,,,0,0,0
Selangor,Malaysia,1/30/2020 16:00,,,0,0,0
Shaanxi,Mainland China,1/30/2020 16:00,,,63,,
Shandong,Mainland China,1/30/2020 16:00,,,158,,1
Shanghai,Mainland China,1/30/2020 16:00,,,112,1,5
Shanxi,Mainland China,1/30/2020 16:00,,,35,,1
Sichuan,Mainland China,1/30/2020 16:00,,,142,1,1
Taiwan,Taiwan,1/30/2020 16:00,,,9,,
Terengganu,Malaysia,1/30/2020 16:00,,,0,0,0
Tianjin,Mainland China,1/30/2020 16:00,,,31,,
Tibet,Mainland China,1/30/2020 16:00,,,1,,
Unknown,China,1/30/2020 16:00,,,,,
Unknown,Malaysia,1/30/2020 16:00,,,0,0,0
Unknown,Ukraine,1/30/2020 16:00,,,0,0,0
Unknown,United Kingdom,1/30/2020 16:00,,,0,0,0
Victoria,Australia,1/30/2020 16:00,,,2,,
W.P. Kuala Lumpur,Malaysia,1/30/2020 16:00,,,0,0,0
W.P. Labuan,Malaysia,1/30/2020 16:00,,,0,0,0
W.P. Putrajaya,Malaysia,1/30/2020 16:00,,,0,0,0
Wales,United Kingdom,1/30/2020 16:00,,,0,0,0
Washington,US,1/30/2020 16:00,,,1,,
Xinjiang,Mainland China,1/30/2020 16:00,,,14,,
Yunnan,Mainland China,1/30/2020 16:00,,,70,,
Zhejiang,Mainland China,1/30/2020 16:00,,,428,,4
,Japan,1/30/2020 16:00,,,11,,1
,Thailand,1/30/2020 16:00,,,14,0,7
,South Korea,1/30/2020 16:00,,,4,,
,Singapore,1/30/2020 16:00,,,10,,
,Vietnam,1/30/2020 16:00,,,2,,
,France,1/30/2020 16:00,,,5,,
,Nepal,1/30/2020 16:00,,,1,,
,Cambodia,1/30/2020 16:00,,,1,,
,Sri Lanka,1/30/2020 16:00,,,1,,
,Finland,1/30/2020 16:00,,,1,,
,United Arab Emirates,1/30/2020 16:00,,,4,,
,Philippines,1/30/2020 16:00,,,1,,
,India,1/30/2020 16:00,,,1,,
,Kiribati,1/30/2020 16:00,,,0,0,0
,Palau,1/30/2020 16:00,,,0,0,0
,Summer Olympics 2020,1/30/2020 16:00,,,0,0,0
,Tonga,1/30/2020 16:00,,,0,0,0
,Winter Olympics 2022,1/30/2020 16:00,,,0,0,0
,Antarctica,1/30/2020 16:00,,,0,0,0
,"Korea, North",1/30/2020 16:00,,,0,0,0
,Nauru,1/30/2020 16:00,,,0,0,0
,Tuvalu,1/30/2020 16:00,,,0,0,0
Macau,Macau,1/31/2020 8:15,,,7,0,0
,United Arab Emirates,1/31/2020 8:15,,,4,0,0
,Italy,1/31/2020 8:15,,,2,0,0
,Cambodia,1/31/2020 8:15,,,1,0,0
,Finland,1/31/2020 8:15,,,1,0,0
,India,1/31/2020 8:15,,,1,0,0
,Nepal,1/31/2020 8:15,,,1,0,0
,Sri Lanka,1/31/2020 8:15,,,1,0,0
,Thailand,1/31/2020 10:37,,,19,0,8
Guizhou,Mainland China,1/31/2020 15:20,,,29,0,2
Taiwan,Taiwan,1/31/2020 15:20,,,10,0,0
,Russia,1/31/2020 16:13,,,2,0,0
Anhui,Mainland China,1/31/2020 23:59,,,237,,3
Arizona,US,1/31/2020 23:59,,,1,,
Bavaria,Germany,1/31/2020 23:59,,,5,,
Beijing,Mainland China,1/31/2020 23:59,,,139,1,5
British Columbia,Canada,1/31/2020 23:59,,,1,,
California,US,1/31/2020 23:59,,,2,,
Chongqing,Mainland China,1/31/2020 23:59,,,211,,1
Cook Islands,New Zealand,1/31/2020 23:59,,,0,0,0
England,United Kingdom,1/31/2020 23:59,,,0,1,0
Fujian,Mainland China,1/31/2020 23:59,,,120,,
Gansu,Mainland China,1/31/2020 23:59,,,29,,
Guangdong,Mainland China,1/31/2020 23:59,,,436,,11
Guangxi,Mainland China,1/31/2020 23:59,,,87,,2
Guernsey,United Kingdom,1/31/2020 23:59,,,0,0,0
Guizhou,Mainland China,1/31/2020 23:59,,,29,,2
Hainan,Mainland China,1/31/2020 23:59,,,52,1,1
Hebei,Mainland China,1/31/2020 23:59,,,82,1,
Heilongjiang,Mainland China,1/31/2020 23:59,,,59,2,
Henan,Mainland China,1/31/2020 23:59,,,352,2,3
Hong Kong,Hong Kong,1/31/2020 23:59,,,12,,
Hubei,Mainland China,1/31/2020 23:59,,,5806,204,141
Hunan,Mainland China,1/31/2020 23:59,,,332,,2
Illinois,US,1/31/2020 23:59,,,2,,
Inner Mongolia,Mainland China,1/31/2020 23:59,,,20,,1
Jersey,United Kingdom,1/31/2020 23:59,,,0,0,0
Jiangsu,Mainland China,1/31/2020 23:59,,,168,,5
Jiangxi,Mainland China,1/31/2020 23:59,,,240,,7
Jilin,Mainland China,1/31/2020 23:59,,,14,,1
Johor,Malaysia,1/31/2020 23:59,,,0,0,0
Kedah,Malaysia,1/31/2020 23:59,,,0,0,0
Kelantan,Malaysia,1/31/2020 23:59,,,0,0,0
Liaoning,Mainland China,1/31/2020 23:59,,,48,,1
Macau,Macau,1/31/2020 23:59,,,7,,
Melaka,Malaysia,1/31/2020 23:59,,,0,0,0
Negeri Sembilan,Malaysia,1/31/2020 23:59,,,0,0,0
New South Wales,Australia,1/31/2020 23:59,,,4,,2
Ningxia,Mainland China,1/31/2020 23:59,,,21,,
Niue,New Zealand,1/31/2020 23:59,,,0,0,0
Northern Ireland,United Kingdom,1/31/2020 23:59,,,0,0,0
Ontario,Canada,1/31/2020 23:59,,,3,,
Pahang,Malaysia,1/31/2020 23:59,,,0,0,0
Perak,Malaysia,1/31/2020 23:59,,,0,0,0
Perlis,Malaysia,1/31/2020 23:59,,,0,0,0
Pitcairn Islands,United Kingdom,1/31/2020 23:59,,,0,0,0
Pulau Pinang,Malaysia,1/31/2020 23:59,,,0,0,0
Qinghai,Mainland China,1/31/2020 23:59,,,8,,
Queensland,Australia,1/31/2020 23:59,,,2,,
Sabah,Malaysia,1/31/2020 23:59,,,0,0,0
Sarawak,Malaysia,1/31/2020 23:59,,,0,0,0
Scotland,United Kingdom,1/31/2020 23:59,,,0,0,0
Selangor,Malaysia,1/31/2020 23:59,,,0,0,0
Shaanxi,Mainland China,1/31/2020 23:59,,,87,,
Shandong,Mainland China,1/31/2020 23:59,,,184,,2
Shanghai,Mainland China,1/31/2020 23:59,,,135,1,9
Shanxi,Mainland China,1/31/2020 23:59,,,39,,1
Sichuan,Mainland China,1/31/2020 23:59,,,177,1,1
Taiwan,Taiwan,1/31/2020 23:59,,,10,,
Terengganu,Malaysia,1/31/2020 23:59,,,0,0,0
Tianjin,Mainland China,1/31/2020 23:59,,,32,,
Tibet,Mainland China,1/31/2020 23:59,,,1,,
Unknown,United Kingdom,1/31/2020 23:59,,,2,0,
Unknown,China,1/31/2020 23:59,,,,,
Unknown,Malaysia,1/31/2020 23:59,,,0,0,0
Unknown,Ukraine,1/31/2020 23:59,,,0,0,0
Victoria,Australia,1/31/2020 23:59,,,3,,
W.P. Kuala Lumpur,Malaysia,1/31/2020 23:59,,,0,0,0
W.P. Labuan,Malaysia,1/31/2020 23:59,,,0,0,0
W.P. Putrajaya,Malaysia,1/31/2020 23:59,,,0,0,0
Wales,United Kingdom,1/31/2020 23:59,,,0,0,0
Washington,US,1/31/2020 23:59,,,1,,
Xinjiang,Mainland China,1/31/2020 23:59,,,17,,
Yunnan,Mainland China,1/31/2020 23:59,,,83,,1
Zhejiang,Mainland China,1/31/2020 23:59,,,538,,14
,Thailand,1/31/2020 23:59,,,19,0,8
,Japan,1/31/2020 23:59,,,15,,1
,Singapore,1/31/2020 23:59,,,13,,
,South Korea,1/31/2020 23:59,,,11,,
,France,1/31/2020 23:59,,,5,,
,United Arab Emirates,1/31/2020 23:59,,,4,,
,Vietnam,1/31/2020 23:59,,,2,,
,Italy,1/31/2020 23:59,,,2,,
,Russia,1/31/2020 23:59,,,2,,
,Nepal,1/31/2020 23:59,,,1,,
,Cambodia,1/31/2020 23:59,,,1,,
,Sri Lanka,1/31/2020 23:59,,,1,,
,Finland,1/31/2020 23:59,,,1,,
,Philippines,1/31/2020 23:59,,,1,,
,India,1/31/2020 23:59,,,1,,
,Sweden,1/31/2020 23:59,,,1,,
,Kiribati,1/31/2020 23:59,,,0,0,0
,Palau,1/31/2020 23:59,,,0,0,0
,Summer Olympics 2020,1/31/2020 23:59,,,0,0,0
,Tonga,1/31/2020 23:59,,,0,0,0
,Winter Olympics 2022,1/31/2020 23:59,,,0,0,0
,Antarctica,1/31/2020 23:59,,,0,0,0
,"Korea, North",1/31/2020 23:59,,,0,0,0
,Nauru,1/31/2020 23:59,,,0,0,0
,Tuvalu,1/31/2020 23:59,,,0,0,0
Guangxi,Mainland China,2/1/2020 1:52,,,100,0,2
Hebei,Mainland China,2/1/2020 1:52,,,96,1,0
Henan,Mainland China,2/1/2020 1:52,,,422,2,3
Jiangxi,Mainland China,2/1/2020 1:52,,,286,0,9
Jilin,Mainland China,2/1/2020 1:52,,,17,0,1
Shanxi,Mainland China,2/1/2020 1:52,,,47,0,1
Sichuan,Mainland China,2/1/2020 1:52,,,207,1,3
Tibet,Mainland China,2/1/2020 1:52,,,1,0,0
Unknown,United Kingdom,2/1/2020 1:52,,,2,0,0
,France,2/1/2020 1:52,,,6,0,0
Ningxia,Mainland China,2/1/2020 2:13,,,26,0,0
,Spain,2/1/2020 2:13,,,1,0,0
,Sweden,2/1/2020 2:13,,,1,0,0
Fujian,Mainland China,2/1/2020 5:37,,,144,0,0
Hong Kong,Hong Kong,2/1/2020 5:37,,,13,0,0
Inner Mongolia,Mainland China,2/1/2020 5:37,,,23,0,1
Qinghai,Mainland China,2/1/2020 5:37,,,9,0,0
Shaanxi,Mainland China,2/1/2020 5:37,,,101,0,0
Xinjiang,Mainland China,2/1/2020 5:37,,,18,0,0
,Singapore,2/1/2020 5:37,,,16,0,0
Shanghai,Mainland China,2/1/2020 6:05,,,169,1,10
,Vietnam,2/1/2020 7:38,,,6,0,1
Shandong,Mainland China,2/1/2020 7:51,,,206,0,3
Chongqing,Mainland China,2/1/2020 8:43,,,247,1,3
Hainan,Mainland China,2/1/2020 8:43,,,62,1,1
Beijing,Mainland China,2/1/2020 9:17,,,168,1,9
Heilongjiang,Mainland China,2/1/2020 10:33,,,80,2,2
,South Korea,2/1/2020 10:43,,,12,0,0
Zhejiang,Mainland China,2/1/2020 10:53,,,599,0,21
Hunan,Mainland China,2/1/2020 11:03,,,389,0,8
Cook Islands,New Zealand,2/1/2020 11:53,,,0,0,0
England,United Kingdom,2/1/2020 11:53,,,0,1,0
Guernsey,United Kingdom,2/1/2020 11:53,,,0,0,0
Hubei,Mainland China,2/1/2020 11:53,,,7153,249,168
Jersey,United Kingdom,2/1/2020 11:53,,,0,0,0
Johor,Malaysia,2/1/2020 11:53,,,0,0,0
Kedah,Malaysia,2/1/2020 11:53,,,0,0,0
Kelantan,Malaysia,2/1/2020 11:53,,,0,0,0
Melaka,Malaysia,2/1/2020 11:53,,,0,0,0
Negeri Sembilan,Malaysia,2/1/2020 11:53,,,0,0,0
Niue,New Zealand,2/1/2020 11:53,,,0,0,0
Northern Ireland,United Kingdom,2/1/2020 11:53,,,0,0,0
Pahang,Malaysia,2/1/2020 11:53,,,0,0,0
Perak,Malaysia,2/1/2020 11:53,,,0,0,0
Perlis,Malaysia,2/1/2020 11:53,,,0,0,0
Pitcairn Islands,United Kingdom,2/1/2020 11:53,,,0,0,0
Pulau Pinang,Malaysia,2/1/2020 11:53,,,0,0,0
Sabah,Malaysia,2/1/2020 11:53,,,0,0,0
Sarawak,Malaysia,2/1/2020 11:53,,,0,0,0
Scotland,United Kingdom,2/1/2020 11:53,,,0,0,0
Selangor,Malaysia,2/1/2020 11:53,,,0,0,0
Terengganu,Malaysia,2/1/2020 11:53,,,0,0,0
Unknown,China,2/1/2020 11:53,,,0,0,0
Unknown,Malaysia,2/1/2020 11:53,,,0,0,0
Unknown,Ukraine,2/1/2020 11:53,,,0,0,0
W.P. Kuala Lumpur,Malaysia,2/1/2020 11:53,,,0,0,0
W.P. Labuan,Malaysia,2/1/2020 11:53,,,0,0,0
W.P. Putrajaya,Malaysia,2/1/2020 11:53,,,0,0,0
Wales,United Kingdom,2/1/2020 11:53,,,0,0,0
,Kiribati,2/1/2020 11:53,,,0,0,0
,Palau,2/1/2020 11:53,,,0,0,0
,Summer Olympics 2020,2/1/2020 11:53,,,0,0,0
,Tonga,2/1/2020 11:53,,,0,0,0
,Winter Olympics 2022,2/1/2020 11:53,,,0,0,0
,Antarctica,2/1/2020 11:53,,,0,0,0
,"Korea, North",2/1/2020 11:53,,,0,0,0
,Nauru,2/1/2020 11:53,,,0,0,0
,Tuvalu,2/1/2020 11:53,,,0,0,0
Anhui,Mainland China,2/1/2020 13:33,,,297,0,5
Jiangsu,Mainland China,2/1/2020 14:03,,,202,0,6
Guangdong,Mainland China,2/1/2020 14:23,,,535,0,14
Liaoning,Mainland China,2/1/2020 15:23,,,64,0,1
Gansu,Mainland China,2/1/2020 15:43,,,40,0,0
Tianjin,Mainland China,2/1/2020 15:43,,,41,0,0
Yunnan,Mainland China,2/1/2020 15:53,,,93,0,2
,Philippines,2/1/2020 17:43,,,1,0,0
British Columbia,Canada,2/1/2020 18:12,,,1,0,0
New South Wales,Australia,2/1/2020 18:12,,,4,0,2
Ontario,Canada,2/1/2020 18:12,,,3,0,0
Queensland,Australia,2/1/2020 18:12,,,3,0,0
South Australia,Australia,2/1/2020 18:12,,,1,0,0
Victoria,Australia,2/1/2020 18:12,,,4,0,0
,Germany,2/1/2020 18:33,,,8,0,0
,Japan,2/1/2020 18:53,,,20,0,1
"Boston, MA",US,2/1/2020 19:43,,,1,0,0
